cityName,mfcTypeLabel,dateRetrieved,objectCoordinates
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.1806604540894 25.228149173672566, 43.180644732858866 25.22815995345598, 43.180621151005475 25.228170733239384, 43.18060542976482 25.228170733239384, 43.180597569142954 25.228165343347687, 43.18059363883167 25.228154563564274, 43.18059363883166 25.22814378378086, 43.180585778208304 25.228127614105755, 43.18058184789623 25.228111444430635, 43.18056612664545 25.228030596055067, 43.18056612664545 25.228009036488245, 43.18057398727136 25.22799825670484, 43.1805897085201 25.22799825670484, 43.18061329038565 25.227987476921427, 43.18063687224208 25.227992866813132, 43.18064080255059 25.228003646596544, 43.180640802550585 25.228009036488245, 43.18065259347464 25.228030596055067, 43.180660454089406 25.228062935405298, 43.180664384396415 25.228111444430635, 43.1806604540894 25.228149173672566))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18250374030703 25.230353639379796, 43.1824958799296 25.230369809054913, 43.182476228981564 25.23039675851344, 43.182456578027214 25.23039675851344, 43.18244478745156 25.23039136862173, 43.18243692706651 25.230385978730027, 43.18242906668046 25.230375198946618, 43.18240155532133 25.23033207981298, 43.182362253358214 25.230283570787638, 43.18236618355566 25.23026201122082, 43.18240548551624 25.230213502195475, 43.18241727609948 25.230213502195475, 43.1824329968736 25.230235061762293, 43.1824329968736 25.230240451653998, 43.18245264783556 25.230272791004225, 43.182503740307034 25.230342859596387, 43.18250374030703 25.230353639379796))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18254697236489 25.22839171879928, 43.18254304217909 25.228402498582692, 43.18253518180668 25.228418668257802, 43.182515530871314 25.22844561771633, 43.18249981011845 25.228429448041215, 43.182491949740495 25.22842405814951, 43.18248015917167 25.228418668257802, 43.18244478745155 25.228413278366098, 43.1824212062934 25.22839710869099, 43.18241727609951 25.228370159232465, 43.182432996873615 25.228327040098826, 43.18244085725916 25.22831087042371, 43.18246050821859 25.228283920965186, 43.18247622898155 25.228283920965186, 43.182511600683476 25.228316260315413, 43.182527321433284 25.228332429990527, 43.18254697236488 25.228359379449053, 43.18254697236489 25.22839171879928))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182507670495376 25.227081975115034, 43.18249194974049 25.227092754898443, 43.18244871764367 25.227103534681856, 43.182436927066526 25.227092754898443, 43.18242906668046 25.227060415548216, 43.18242513648706 25.22702807619799, 43.18241334590534 25.227001126739466, 43.18241334590534 25.22694722782242, 43.18241727609951 25.226936448039005, 43.18242513648707 25.2269310581473, 43.18245264783555 25.2269310581473, 43.182468368600574 25.226920278363895, 43.18248015917167 25.226920278363895, 43.18248801955116 25.2269310581473, 43.182491949740495 25.22694183793071, 43.18249587992958 25.226968787389236, 43.18249587992959 25.226990346956054, 43.182507670495376 25.227038855981395, 43.182507670495376 25.227081975115034))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18295571030793 25.231922097865873, 43.182912478539535 25.231927487757577, 43.18290461821468 25.231916707974165, 43.182900688051916 25.231895148407347, 43.18289675788888 25.23186819894882, 43.182892827725574 25.231781960681552, 43.18289282772558 25.2317226718728, 43.18289675788886 25.231711892089386, 43.182908548377235 25.231711892089386, 43.18291247853953 25.23170650219768, 43.1829360595079 25.23170650219768, 43.182943919828666 25.231711892089386, 43.18294784998868 25.231733451656204, 43.18295571030792 25.23174962133132, 43.18295964046717 25.231819689923483, 43.18295964046717 25.23190053829905, 43.18295571030793 25.231922097865873))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18249981011845 25.2299008884766, 43.182488019551144 25.229906278368304, 43.18246050821859 25.2299008884766, 43.18245657802721 25.229890108693194, 43.1824565780272 25.229884718801493, 43.18244478745155 25.22986315923467, 43.18244085725916 25.22985237945126, 43.18243299687361 25.229820040101036, 43.18241727609951 25.2297877007508, 43.182413345905346 25.229771531075688, 43.182413345905346 25.22976075129228, 43.18242513648706 25.229744581617165, 43.182432996873615 25.229739191725457, 43.182444787451566 25.229739191725457, 43.182452647835554 25.229733801833753, 43.182468368600574 25.229712242266935, 43.182480159171675 25.229712242266935, 43.182488019551144 25.229723022050347, 43.182491949740495 25.229733801833753, 43.18249981011845 25.22976075129228, 43.182503740307034 25.229776920967392, 43.182507670495376 25.229798480534214, 43.182511600683476 25.229825429992736, 43.182511600683476 25.229873939018077, 43.18250767049537 25.229890108693194, 43.18249981011845 25.2299008884766))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183183659125994 25.229890108693194, 43.18316793854516 25.229890108693194, 43.18316400839933 25.2298954985849, 43.1831522179603 25.2298954985849, 43.183144357666364 25.229890108693194, 43.183140427519 25.22987932890978, 43.183132567223545 25.229846989559555, 43.18312863707541 25.229825429992736, 43.183124706927046 25.22972841194205, 43.18312470692704 25.229712242266935, 43.18313256722354 25.22970146248353, 43.18314042751901 25.229696072591825, 43.1831561481069 25.22969068270012, 43.183171868690756 25.22969068270012, 43.183179728981166 25.229696072591825, 43.18318758927056 25.22972841194205, 43.183195449558944 25.229776920967392, 43.183195449558944 25.229825429992736, 43.18319937970277 25.22983081988444, 43.18319937970277 25.229873939018077, 43.18319151941488 25.229884718801493, 43.183183659125994 25.229890108693194))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.181222485421955 25.230445267538776, 43.18122248542195 25.23046143721389, 43.18121855515089 25.230466827105595, 43.18121855515089 25.230477606889007, 43.181222485421955 25.23048299678071, 43.18122248542197 25.23049916645583, 43.18121855515089 25.230509946239234, 43.181210694607984 25.23051533613094, 43.18116353132928 25.23051533613094, 43.18114781022827 25.230526115914355, 43.181104577179646 25.23053689569776, 43.181088856063475 25.230531505806056, 43.18108492578379 25.230520726022643, 43.181080995503855 25.23049377656412, 43.181080995503855 25.230450657430485, 43.18108492578378 25.230439877647072, 43.18110064690098 25.230439877647072, 43.181104577179646 25.23043448775537, 43.181214624879566 25.23043448775537, 43.181222485421955 25.230445267538776))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18177665111076 25.227610184502094, 43.18178058134589 25.227620964285506, 43.18178844181544 25.227631744068916, 43.18179630228398 25.227658693527438, 43.181776651110745 25.227658693527438, 43.181772720875344 25.227664083419146, 43.181749139457615 25.227664083419146, 43.18174913945763 25.22764791374403, 43.181745209220466 25.22763713396062, 43.18176093016762 25.227658693527438, 43.181768790639694 25.227653303635737, 43.181756999931196 25.22763713396062, 43.1817569999312 25.227631744068916, 43.18174520922047 25.227615574393802, 43.18174127898304 25.227626354177215, 43.18172555803079 25.227615574393802, 43.181717697553175 25.22760479461039, 43.1817098370745 25.22759940471869, 43.181686255632506 25.227594014826984, 43.18167839514982 25.227588624935283, 43.18166660442388 25.227572455260166, 43.18166267418139 25.227561675476757, 43.18166267418139 25.22754550580164, 43.18167446490809 25.227513166451413, 43.181682325391286 25.227502386668, 43.18169018587348 25.2274969967763, 43.18170983707451 25.2274969967763, 43.18175699993121 25.227518556343117, 43.181764860403796 25.227529336126526, 43.181776651110745 25.227577845151867, 43.18177665111076 25.227610184502094))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18275920202302 25.223524646589922, 43.18274348133293 25.22353542637333, 43.18271203994054 25.22353542637333, 43.18270417958991 25.223530036481627, 43.182696319238275 25.22350847691481, 43.18269238906207 25.22349230723969, 43.182688458885615 25.223470747672877, 43.18268845888562 25.223433018430942, 43.182680598531945 25.22340067908071, 43.18268059853196 25.22336294983878, 43.18269631923827 25.223352170055367, 43.18272776063874 25.223346780163663, 43.18273562098632 25.223352170055367, 43.182739551159756 25.223352170055367, 43.18274741150582 25.22337372962219, 43.182751341678475 25.22340067908071, 43.18275134167847 25.223433018430942, 43.18275920202303 25.22346535778117, 43.18275920202302 25.223524646589922))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18074692078502 25.2286396538177, 43.180739060181374 25.22862887403429, 43.18073512987918 25.228612704359175, 43.18072726927404 25.228645043709403, 43.180719408667876 25.22863426392599, 43.18071547836442 25.22861809425088, 43.18069975714805 25.22861809425088, 43.180691896538356 25.228596534684062, 43.18068403592763 25.228553415550422, 43.18068403592763 25.2285264660919, 43.180676175315895 25.228477957066556, 43.180664384396415 25.228434837932923, 43.180664384396415 25.228402498582692, 43.18067224500967 25.228402498582692, 43.18067617531591 25.228418668257802, 43.18068403592762 25.228407888474397, 43.180695826843326 25.228413278366098, 43.180703687452514 25.228407888474397, 43.18069975714805 25.228386328907575, 43.18070761775672 25.228402498582692, 43.18071940866787 25.228429448041215, 43.180735129879196 25.22849951663338, 43.18073906018137 25.2285264660919, 43.18074299048333 25.228564195333835, 43.18074299048332 25.228607314467467, 43.180746920785026 25.228612704359175, 43.18074692078502 25.2286396538177))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183828199454084 25.22415526391937, 43.183828199454084 25.224176823486196, 43.18381247903924 25.22420377294472, 43.1838085489349 25.224214552728125, 43.1838085489349 25.224241502186647, 43.1838046188303 25.22425228197006, 43.18378889840938 25.224273841536878, 43.18377317798442 25.22429001121199, 43.18376138766304 25.22429001121199, 43.18372994679488 25.22424689207835, 43.183718156465176 25.224225332511534, 43.18371422635476 25.224214552728125, 43.183714226354745 25.224192993161306, 43.18372208657532 25.224182213377894, 43.18373780701345 25.224176823486196, 43.18375352744752 25.22415526391937, 43.183769247877535 25.22413909424426, 43.18377710809104 25.224133704352553, 43.18378889840937 25.22412831446085, 43.1838085489349 25.22412831446085, 43.18381640914332 25.224133704352553, 43.183820339247156 25.22413909424426, 43.183820339247156 25.224144484135966, 43.183828199454084 25.22415526391937))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18396575291129 25.2293295599559, 43.183942172340636 25.2293295599559, 43.1839343121484 25.229318780172495, 43.183930382051905 25.229308000389082, 43.183922521858136 25.22927566103885, 43.18391859176088 25.22924332168863, 43.18389894127078 25.22918942277158, 43.183895011172005 25.229167863204758, 43.18389894127078 25.229103184504304, 43.1839068014676 25.2290977946126, 43.18392252185814 25.229092404720895, 43.1839343121484 25.2290977946126, 43.18393824224466 25.229108574396008, 43.183938242244665 25.229119354179417, 43.18394610243637 25.229135523854534, 43.183953962627115 25.229184032879875, 43.18396575291129 25.229216372230105, 43.183969683005515 25.22923254190522, 43.183977543193215 25.22927566103885, 43.18397361309949 25.2293241700642, 43.18396575291129 25.2293295599559))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18222469628807 25.223125794603774, 43.1822168358747 25.223131184495475, 43.182205045252715 25.223136574387183, 43.182181464002 25.223136574387183, 43.18217360358306 25.223131184495475, 43.182169673373224 25.223120404712066, 43.18216967337322 25.223098845145252, 43.182165743163104 25.223077285578427, 43.18215788274216 25.22305572601161, 43.18215002232018 25.223001827094564, 43.18215002232017 25.222969487744336, 43.1821421618972 25.22294253828581, 43.182146092108816 25.222931758502405, 43.18218146400199 25.222920978718992, 43.18218932441992 25.222920978718992, 43.18219718483684 25.222931758502405, 43.18220111504492 25.22295331806922, 43.18220504525274 25.223007216986268, 43.182208975460306 25.223028776553086, 43.18221290566761 25.223044946228203, 43.182224696288074 25.223077285578427, 43.18222862649438 25.223104235036953, 43.18222862649437 25.223115014820362, 43.18222469628807 25.223125794603774))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18372994679489 25.23039675851344, 43.183718156465176 25.230385978730027, 43.183714226354766 25.230385978730027, 43.18371029624407 25.23038058883832, 43.18369850591055 25.230359029271508, 43.183690645686944 25.230337469704683, 43.183670995123464 25.23031052024616, 43.18366313489631 25.23029435057105, 43.18365527466815 25.230272791004225, 43.18365134455368 25.230251231437407, 43.183647414438965 25.23019194262866, 43.18364741443898 25.230164993170135, 43.183655274668155 25.23015421338673, 43.18367885534963 25.23015421338673, 43.18368278546231 25.23017577295354, 43.183694575798874 25.23021889208718, 43.18371029624408 25.230267401112524, 43.18373780701346 25.230326689921274, 43.18374959733938 25.230342859596387, 43.1837574575554 25.23036441916321, 43.18375352744752 25.230375198946618, 43.183745667231 25.230385978730027, 43.18372994679489 25.23039675851344))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18239762512616 25.22810066464723, 43.18240155532134 25.228111444430635, 43.182401555321334 25.228127614105755, 43.182393694930745 25.228149173672566, 43.1823779741465 25.228251581614956, 43.182374043949814 25.228273141181777, 43.18237011375287 25.228283920965186, 43.1823583231605 25.22828931085689, 43.182319021169576 25.228267751290076, 43.182311160768336 25.228262361398368, 43.18230723056735 25.228235411939846, 43.182322951369805 25.22819768269791, 43.18232688156979 25.228165343347687, 43.182338672168214 25.22814378378086, 43.18234260236718 25.22811683432234, 43.18235046276434 25.22810605453893, 43.18235046276435 25.22810066464723, 43.182354392962566 25.22809527475552, 43.18236225335823 25.228089884863817, 43.182374043949814 25.228089884863817, 43.18239762512616 25.22810066464723))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17764583410141 25.20599671876618, 43.1776419036001 25.206007498549592, 43.177634042596715 25.206023668224702, 43.17761439008385 25.20605061768323, 43.1775829460501 25.20605061768323, 43.1775750850391 25.20604522779152, 43.177563293520755 25.206023668224702, 43.1775868765552 25.206039837899823, 43.17760259857308 25.206034448008115, 43.17759080706006 25.20602905811641, 43.177582946050094 25.206023668224702, 43.177555432507255 25.20598593898277, 43.17755150200012 25.205964379415953, 43.17753971047723 25.205958989524248, 43.177539710477234 25.205942819849135, 43.177567224027136 25.205888920932086, 43.177582946050116 25.205867361365268, 43.177594737564654 25.205867361365268, 43.177610459580514 25.205888920932086, 43.177618320586944 25.20591587039061, 43.177634042596715 25.205937429957434, 43.17763797309854 25.205953599632544, 43.17761439008385 25.20592665017402, 43.17763011209467 25.205969769307657, 43.17763404259672 25.205991328874475, 43.17764583410142 25.205980549091066, 43.17764583410141 25.20599671876618))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18189455805514 25.2296691231333, 43.18190241851002 25.22970146248353, 43.18190241851002 25.229723022050347, 43.18189455805515 25.229733801833753, 43.181867046455125 25.22974997150887, 43.181851325535305 25.229771531075688, 43.18183953484276 25.229776920967392, 43.181780581345905 25.229776920967392, 43.181772720875344 25.229771531075688, 43.1817687906397 25.22976075129228, 43.181768790639694 25.229744581617165, 43.18177272087536 25.229739191725457, 43.18177272087536 25.229717632158646, 43.181776651110745 25.229696072591825, 43.181784511580815 25.229685292808412, 43.18179630228396 25.229679902916708, 43.181819883683474 25.229674513025003, 43.181859185995734 25.2296691231333, 43.18189455805514 25.2296691231333))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183989333472844 25.228251581614956, 43.18399719365799 25.22831087042371, 43.18399719365801 25.22834320977394, 43.183985403379886 25.228359379449053, 43.18396968300551 25.228364769340757, 43.18393824224466 25.228364769340757, 43.18390680146759 25.228375549124166, 43.18389108107298 25.228375549124166, 43.18388322087416 25.22835398955735, 43.183875360674335 25.228327040098826, 43.18387536067433 25.228305480532008, 43.18388322087416 25.2282947007486, 43.18389894127078 25.228283920965186, 43.18391859176087 25.228273141181777, 43.18394217234065 25.228262361398368, 43.183961822816826 25.228251581614956, 43.183989333472844 25.228251581614956))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18377317798441 25.224990697133602, 43.183761387663026 25.2249853072419, 43.18374566723097 25.22496374767508, 43.18372994679489 25.224936798216557, 43.183698505910556 25.224872119516103, 43.183698505910556 25.224829000382464, 43.183702436021974 25.224818220599055, 43.18370636613316 25.224812830707346, 43.18371422635475 25.224807440815642, 43.183726016685235 25.224807440815642, 43.18373780701344 25.224812830707346, 43.18376138766304 25.224839780165873, 43.18378103819741 25.224866729624395, 43.18378889840939 25.22488289929951, 43.183796758620346 25.22490445886633, 43.18379675862035 25.22495835778338, 43.183792828514996 25.224969137566784, 43.18378496830353 25.224979917350193, 43.18377317798441 25.224990697133602))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18298715157481 25.225163173668157, 43.18297536110164 25.225163173668157, 43.182967500784905 25.225152393884745, 43.18296357062617 25.225152393884745, 43.18295964046717 25.22514700399304, 43.182920338863326 25.22503920615895, 43.18291640870156 25.225012256700428, 43.18292033886333 25.224990697133602, 43.18294784998868 25.22499608702531, 43.182951780148436 25.224979917350193, 43.18297536110163 25.22500686680872, 43.182987151574814 25.225023036483833, 43.1830068023584 25.22505537583406, 43.18301466267006 25.225071545509174, 43.1830185928255 25.225093105075995, 43.18301859282549 25.225120054534518, 43.18301466267006 25.225130834317927, 43.183006802358385 25.22514161410134, 43.18298715157481 25.225163173668157))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182322951369805 25.223998957059937, 43.182319021169555 25.22400973684335, 43.18230330036611 25.224031296410164, 43.1823033003661 25.224036686301872, 43.18229150976083 25.224052855976982, 43.18228364935609 25.224058245868687, 43.18226006813568 25.2240690256521, 43.182240417111764 25.2240690256521, 43.18223255670043 25.224047466085278, 43.18222862649437 25.224020516626755, 43.18222469628806 25.223988177276528, 43.18222469628805 25.223950448034593, 43.18224041711176 25.223939668251184, 43.18229150976083 25.22392349857607, 43.182311160768336 25.223928888467775, 43.18231509096908 25.223939668251184, 43.18231902116957 25.223961227818005, 43.18232295136979 25.223988177276528, 43.182322951369805 25.223998957059937))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183293703078355 25.22865582349281, 43.183246541408785 25.228666603276228, 43.18323868112699 25.228666603276228, 43.183230820844166 25.22865582349281, 43.18322296056033 25.22863426392599, 43.18321903041804 25.228596534684062, 43.18321903041804 25.228580365008945, 43.183222960560336 25.228504906525078, 43.183226890702365 25.22849412674167, 43.18323868112699 25.228477957066556, 43.18326226196935 25.228477957066556, 43.18327012224813 25.22849951663338, 43.18328191266438 25.228548025658718, 43.183285842802626 25.22856958522554, 43.18329370307837 25.228623484142584, 43.183293703078355 25.22865582349281))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18324261126801 25.228273141181777, 43.18322689070236 25.22827853107348, 43.18319937970277 25.22827853107348, 43.18319151941488 25.228267751290076, 43.18318758927057 25.228256971506664, 43.18318758927056 25.22824080183155, 43.183183659126 25.228230022048145, 43.18317579883609 25.228219242264732, 43.18317186869075 25.22820846248132, 43.18317186869075 25.228122224214044, 43.18317972898116 25.228111444430635, 43.18320723998964 25.22810066464723, 43.18321510027548 25.22810066464723, 43.183222960560336 25.22810605453893, 43.18323475098569 25.228122224214044, 43.183234750985676 25.228154563564274, 43.18324654140878 25.228213852373024, 43.183250471549314 25.228246191723255, 43.18325047154931 25.228262361398368, 43.18324261126801 25.228273141181777))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.182790643391115 25.229733801833753, 43.18279850373059 25.229733801833753, 43.18281815457491 25.22976075129228, 43.18282994507846 25.22976075129228, 43.18283387524579 25.229771531075688, 43.182837805412895 25.22983620977615, 43.1828378054129 25.22998173685217, 43.18282994507846 25.229987126743882, 43.18281422440657 25.229987126743882, 43.182802433899965 25.22998173685217, 43.18279457356099 25.229976346960466, 43.18279850373061 25.229922448043425, 43.18279457356099 25.229868549126373, 43.182786713220985 25.22983620977615, 43.18278278305062 25.229803870425915, 43.18278278305061 25.229744581617165, 43.182790643391115 25.229733801833753))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.183470559014815 25.223341390271962, 43.183443048125035 25.223379119513893, 43.18342732761103 25.223379119513893, 43.183415537222835 25.223389899297302, 43.18340374683239 25.223384509405598, 43.18336444551445 25.223341390271962, 43.1833565852478 25.223330610488553, 43.18335265511411 25.22331444081344, 43.18335265511412 25.223265931788095, 43.18336051538126 25.22328210146321, 43.18336444551446 25.223255152004686, 43.183384096176596 25.223249762112978, 43.183380166044664 25.223238982329573, 43.183395886570814 25.223255152004686, 43.18342339748189 25.2232713216798, 43.18343911799691 25.223287491354913, 43.18346269876188 25.22331444081344, 43.18347055901485 25.223325220596845, 43.183470559014815 25.223341390271962))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18233081176951 25.232752141188396, 43.18232688156979 25.232762920971805, 43.182311160768336 25.232784480538626, 43.182307230567346 25.23280065021374, 43.18228757955858 25.232827599672266, 43.18226399833974 25.232827599672266, 43.182256137931425 25.232816819888853, 43.18224827752211 25.23279526032204, 43.18222469628807 25.232768310863513, 43.1822207660815 25.232762920971805, 43.18221683587469 25.232752141188396, 43.1822168358747 25.23273058162158, 43.18222862649437 25.23269285237965, 43.18223255670041 25.232682072596237, 43.182240417111764 25.23267668270453, 43.1822482775221 25.232682072596237, 43.18225613793141 25.232682072596237, 43.18229937016461 25.232714411946464, 43.18231902116956 25.23273058162158, 43.18233081176951 25.232752141188396))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.186791425351075 25.214097725998375, 43.18678356552569 25.214097725998375, 43.18677963561261 25.214103115890072, 43.186728546719706 25.21410850578178, 43.18670889713411 25.214103115890072, 43.18670103729811 25.214097725998375, 43.18669317746109 25.21406538664814, 43.18668924754222 25.21403843718962, 43.18668924754222 25.214016877622804, 43.18669710737973 25.21400609783939, 43.18670889713411 25.214000707947683, 43.18676784587191 25.213989928164278, 43.186783565525694 25.21399531805598, 43.1867874954385 25.21400609783939, 43.18679142535107 25.214022267514505, 43.18679535526338 25.214049216973027, 43.18679535526339 25.21408155632326, 43.18679142535107 25.214086946214962, 43.186791425351075 25.214097725998375))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18442950228312 25.2293241700642, 43.184409851957504 25.2293295599559, 43.18439020162553 25.2293241700642, 43.18438627155841 25.229313390280787, 43.18438234149098 25.229286440822264, 43.18437448135542 25.22927566103885, 43.18437055128725 25.229264881255446, 43.18436662121884 25.22923793179692, 43.18436269115016 25.229184032879875, 43.18436662121884 25.229151693529648, 43.18438234149098 25.229140913746235, 43.18439806175908 25.229135523854534, 43.184409851957504 25.229140913746235, 43.18441771208852 25.229162473313057, 43.18442164215362 25.22918942277158, 43.184429502283145 25.22923254190522, 43.18442950228312 25.22925949136374, 43.184433432347504 25.229281050930563, 43.184441292475476 25.229297220605677, 43.18444129247547 25.229313390280787, 43.18442950228312 25.2293241700642))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18377710809104 25.222958707960927, 43.18377710809104 25.22298565741945, 43.18377317798441 25.223001827094564, 43.18376531777041 25.22302338666138, 43.18376138766304 25.223028776553086, 43.18375745755541 25.223028776553086, 43.18374959733938 25.2230395563365, 43.183733876904284 25.2230395563365, 43.183726016685235 25.223034166444794, 43.183714226354745 25.22302338666138, 43.18369064568694 25.22299643720286, 43.18367885534963 25.222991047311154, 43.18367492523666 25.222980267527742, 43.18367492523667 25.222969487744336, 43.1836827854623 25.222947928177515, 43.18370243602198 25.22290480904388, 43.18371422635476 25.22288863936876, 43.18372601668524 25.22288863936876, 43.18373780701345 25.222899419152174, 43.18377317798442 25.222947928177515, 43.18377710809104 25.222958707960927))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18412295648289 25.23025662132912, 43.18410330605856 25.23025662132912, 43.18409544588708 25.230251231437407, 43.18408365562794 25.230235061762293, 43.184071865366526 25.230213502195475, 43.184067935278875 25.23019733252036, 43.18401291402527 25.230121874036495, 43.18400505384214 25.230100314469677, 43.184008983933836 25.23007336501115, 43.1840325644787 25.23007336501115, 43.18404828483685 25.23008414479456, 43.18406400519098 25.230100314469677, 43.18408758571457 25.230132653819908, 43.184087585714565 25.23013804371161, 43.18411116622905 25.230164993170135, 43.184115096313896 25.230170383061836, 43.18411509631392 25.23017577295354, 43.18412295648289 25.230186552736953, 43.18413081665082 25.23020811230377, 43.18413081665083 25.230245841545702, 43.18412295648289 25.23025662132912))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18318758927056 25.225508126737257, 43.18317186869075 25.22551351662896, 43.1831522179603 25.22551351662896, 43.183144357666364 25.225502736845552, 43.18312470692707 25.225443448036803, 43.18312077677843 25.22542188846998, 43.183116846629574 25.22539493901146, 43.18311684662956 25.22536259966123, 43.18312470692705 25.22535181987782, 43.18313256722354 25.225346429986114, 43.18314828781347 25.22534104009441, 43.18316793854519 25.22534104009441, 43.183175798836096 25.225357209769527, 43.18318758927057 25.225432668253394, 43.18319937970278 25.22546500760362, 43.183199379702764 25.22548656717044, 43.183195449558944 25.22549734695385, 43.18318758927056 25.225508126737257))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18219718483684 25.225173953451566, 43.18218146400199 25.225195513018384, 43.182169673373224 25.22520629280179, 43.18215395253128 25.225217072585203, 43.182146092108816 25.225217072585203, 43.18213037126083 25.22520629280179, 43.18210285976709 25.22515778377645, 43.18209499933804 25.22514161410134, 43.18209499933804 25.22513622420963, 43.18207927847689 25.22513622420963, 43.182083208692546 25.225125444426222, 43.182114650408785 25.225076935400878, 43.182146092108795 25.225076935400878, 43.18215395253129 25.225082325292583, 43.18217360358305 25.225109274751105, 43.18218146400201 25.225130834317927, 43.182197184836845 25.225152393884745, 43.18219718483684 25.225173953451566))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18148581300768 25.227092754898443, 43.18149367351516 25.227114314465265, 43.18149367351515 25.22713048414038, 43.18150153402163 25.22714665381549, 43.181505464274494 25.227162823490605, 43.1815054642745 25.227184383057423, 43.18150153402163 25.227195162840836, 43.18148581300769 25.22720594262424, 43.18146223147913 25.227216722407658, 43.18145044071145 25.227216722407658, 43.18144258019838 25.22720594262424, 43.18142685916926 25.22717899316572, 43.18140327761793 25.227184383057423, 43.18139148683887 25.227184383057423, 43.18140720787712 25.227168213382313, 43.18139148683886 25.2271574335989, 43.18140327761794 25.22714126392379, 43.1813954170988 25.227135874032083, 43.181403277617946 25.227119704356966, 43.181411138136056 25.227114314465265, 43.18143078942692 25.227108924573557, 43.18145044071145 25.227098144790148, 43.18146616173452 25.227081975115034, 43.18147795249918 25.227081975115034, 43.18148581300768 25.227092754898443))"
,building,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18268059853197 25.229997906527288, 43.18266880799956 25.229992516635583, 43.18265701746491 25.230008686310693, 43.1826491571072 25.230008686310693, 43.18264522692797 25.230019466094106, 43.18263736656876 25.2300140762024, 43.18257841384228 25.22993322782683, 43.18257841384228 25.229890108693194, 43.182594134574906 25.229884718801493, 43.18262164584725 25.229868549126373, 43.182633436388755 25.22986315923467, 43.18264129674847 25.22986315923467, 43.1826491571072 25.229873939018077, 43.18265701746491 25.2298954985849, 43.182664877821594 25.229922448043425, 43.18267273817729 25.22995478739365, 43.18268059853196 25.22998173685217, 43.18268059853197 25.229997906527288))"
