cityName,mfcTypeLabel,dateRetrieved,objectCoordinates
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18072655042859 25.21463960348033, 43.180722638701056 25.214623510226644, 43.180718726973296 25.21461278139085, 43.18070699178845 25.214591323719272, 43.18070308005966 25.214580594883486, 43.18070308005966 25.21455377279401, 43.180710903516974 25.214543043958212, 43.18069916833065 25.214537679540324, 43.180699168330634 25.214543043958212, 43.180691344871825 25.21455377279401, 43.180691344871825 25.214655696734013, 43.180699168330634 25.214666425569806, 43.18071481524527 25.214661061151908, 43.18072263870107 25.214655696734013, 43.18072655042859 25.21463960348033))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18074219733619 25.214462577689794, 43.18074219733618 25.214430391182418, 43.18073828560966 25.21441966234663, 43.18072263870106 25.214398204675046, 43.180679609681725 25.214398204675046, 43.18066396275809 25.214387475839256, 43.18064831583044 25.214366018167674, 43.18063658063206 25.214355289331884, 43.180624845431446 25.214360653749786, 43.18062093369741 25.21437138258557, 43.18062093369741 25.21438211142136, 43.18063658063206 25.214403569092948, 43.18063658063206 25.214441120018208, 43.180648315830446 25.214457213271892, 43.180648315830446 25.214467942107685, 43.180652227562724 25.214478670943475, 43.180656139294754 25.21448403536137, 43.180663962758075 25.214489399779264, 43.18068352141201 25.214489399779264, 43.18069134487182 25.214494764197163, 43.180706991788455 25.21451622186874, 43.18071481524526 25.21451622186874, 43.18072263870106 25.214505493032956, 43.180730462155864 25.214478670943475, 43.18074219733619 25.214462577689794))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.175289007230205 25.21417289912345, 43.17528118307818 25.214178263541346, 43.17527727100178 25.21418362795924, 43.17527727100178 25.214188992377135, 43.175269446848255 25.21419972121293, 43.175265534771114 25.214215814466613, 43.17526162269373 25.214253365391873, 43.17525771061609 25.21425872980977, 43.17525771061608 25.21426945864556, 43.17526162269373 25.21428018748135, 43.17527335892514 25.214296280735034, 43.175285095154294 25.214301645152933, 43.1752968313812 25.21428555189925, 43.17530465553125 25.214264094227666, 43.1753242159019 25.214205085630816, 43.1753320400484 25.214167534705552, 43.17532030382826 25.214162170287658, 43.17530856760587 25.21417289912345, 43.175289007230205 25.21417289912345))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18055443418033 25.214108526108706, 43.18053878722462 25.214113890526605, 43.180534875485066 25.214124619362394, 43.18053487548506 25.214151441451868, 43.18054269896391 25.214162170287658, 43.18055443418034 25.214162170287658, 43.18056225765669 25.214151441451868, 43.18055834591865 25.214124619362394, 43.18055443418033 25.214108526108706))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17561370865513 25.21319121064863, 43.17559806043329 25.213234125991793, 43.1755941483772 25.21326631249916, 43.175590236320865 25.21328240575285, 43.175574588093 25.213319956678113, 43.17556285191947 25.213336049931797, 43.175558939861126 25.213352143185485, 43.17555893986113 25.213384329692857, 43.1755354675058 25.21341651620023, 43.17553155544571 25.21342724503602, 43.175527643385365 25.2134487027076, 43.17552764338536 25.213475524797076, 43.175519819263926 25.213496982468655, 43.175504171018 25.213518440140238, 43.17549634689355 25.213539897811817, 43.175480698641636 25.213588177572873, 43.17547678657804 25.213609635244453, 43.17547287451416 25.213625728498137, 43.17546113832108 25.213641821751825, 43.17545722625623 25.213652550587614, 43.175457226256235 25.2136686438413, 43.17545331419113 25.213684737094987, 43.17544549006015 25.213695465930776, 43.17543766592818 25.213722288020254, 43.17543766592819 25.213743745691833, 43.175425929728355 25.21377056778131, 43.175425929728355 25.213786661034995, 43.175414193526244 25.213824211960265, 43.17539463318441 25.213867127303427, 43.17538289697629 25.21388322055711, 43.175378984906416 25.213893949392897, 43.17537507283629 25.213915407064476, 43.175363336624415 25.21393686473606, 43.17535551248193 25.213963686825537, 43.175351600410295 25.21399587333291, 43.175347688338405 25.214011966586593, 43.175324215901895 25.214044153093965, 43.17531639175438 25.21407097518344, 43.17531247968025 25.214097797272917, 43.17531247968025 25.214140712616082, 43.17531639175437 25.214151441451868, 43.1753242159019 25.214162170287658, 43.17533595212128 25.214162170287658, 43.175355512481914 25.21412998378029, 43.17535551248192 25.214119254944496, 43.1753672486953 25.21410316169081, 43.175371160765934 25.214092432855022, 43.175378984906416 25.214065610765545, 43.175378984906416 25.214038788676074, 43.175382896976274 25.214022695422383, 43.17538680904592 25.214011966586593, 43.17539463318441 25.214001237750804, 43.17539854525327 25.21399050891501, 43.175402457321894 25.213963686825537, 43.17541810559386 25.21393686473606, 43.17541810559386 25.21392613590027, 43.175425929728355 25.213915407064476, 43.17542592972835 25.213904678228687, 43.175437665928186 25.21388322055711, 43.17544157799429 25.213872491721315, 43.17544549006015 25.21385103404974, 43.175449402125764 25.21384030521395, 43.175457226256235 25.213829576378156, 43.1754611383211 25.213818847542367, 43.1754650503857 25.21380275428868, 43.17546505038571 25.213786661034995, 43.17548069864163 25.213738381273938, 43.175488522768106 25.21372765243815, 43.17549243483094 25.21371692360236, 43.17550417101801 25.2136740082592, 43.17550417101801 25.213657915005513, 43.175508083079855 25.213641821751825, 43.175527643385365 25.21361499966235, 43.17553546750581 25.213598906408667, 43.17553937956565 25.21356671990129, 43.17554720368459 25.21355062664761, 43.1755511157437 25.21353453339392, 43.175555027802545 25.213502346886553, 43.17555893986113 25.21349161805076, 43.175570676035406 25.213475524797076, 43.17558632426426 25.213432609453914, 43.17559023632086 25.213405787364437, 43.17561370865514 25.213352143185485, 43.17561762070997 25.213319956678113, 43.17562153276455 25.21330386342443, 43.175652829192195 25.21320730390232, 43.175660653296596 25.21319657506653, 43.1756606532966 25.213175117394947, 43.17565674124454 25.21316438855916, 43.17564891713962 25.213153659723368, 43.175641093033704 25.21315902414126, 43.17562544481889 25.213175117394947, 43.17561370865513 25.21319121064863))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18046446413019 25.213872491721315, 43.18045272889648 25.213845669631844, 43.180440993660525 25.213829576378156, 43.180437081914704 25.213818847542367, 43.180437081914704 25.21380275428868, 43.18042925842231 25.213792025452896, 43.18042925842231 25.213786661034995, 43.18041752318183 25.213808118706577, 43.180421434928924 25.21383494079606, 43.18043708191471 25.213872491721315, 43.18043708191469 25.213893949392897, 43.180448817151415 25.21391004264659, 43.18046055238588 25.21391004264659, 43.18046837587426 25.213904678228687, 43.180468375874256 25.21388322055711, 43.18046446413019 25.213872491721315))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.177358460241365 25.21377056778131, 43.1773506363545 25.2137812966171, 43.17735063635449 25.21380275428868, 43.177358460241365 25.213813483124472, 43.17737019606979 25.213818847542367, 43.17738193189597 25.213818847542367, 43.177389755778826 25.213813483124472, 43.17740149160124 25.213797389870788, 43.177405403541535 25.213786661034995, 43.177393667719876 25.213765203363415, 43.177374108012096 25.213765203363415, 43.177358460241365 25.21377056778131))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17762838372451 25.213400422946542, 43.17762055987223 25.213400422946542, 43.17760100023711 25.213395058528647, 43.177589264453054 25.213395058528647, 43.17756970480794 25.213411151782335, 43.177557969017855 25.21341651620023, 43.17754232129423 25.213421880618125, 43.177514937768244 25.213421880618125, 43.17749929003361 25.21342724503602, 43.177483642294945 25.213443338289707, 43.177464082616 25.213470160379185, 43.177444522930784 25.213470160379185, 43.17742887517809 25.213486253632873, 43.17740931548159 25.21349161805076, 43.17739366771989 25.213513075722343, 43.177393667719876 25.213518440140238, 43.177381931895965 25.21353453339392, 43.177362372184426 25.213545262229715, 43.177338900522315 25.213555991065505, 43.17732325274255 25.213561355483396, 43.17728413327562 25.213572084319193, 43.17728804522345 25.213593541990768, 43.17728413327563 25.213609635244453, 43.17727630937924 25.213631092916035, 43.17728022132756 25.213652550587614, 43.17728804522346 25.213657915005513, 43.177295869118346 25.213657915005513, 43.17729978106541 25.213652550587614, 43.17731542885118 25.21364718616972, 43.17733107663293 25.21364718616972, 43.17733890052231 25.21363645733393, 43.17735454829805 25.213609635244453, 43.17736237218443 25.213604270826558, 43.177381931895965 25.213593541990768, 43.17742496323929 25.213588177572873, 43.177436699054944 25.213593541990768, 43.177444522930784 25.213598906408667, 43.177467994552295 25.213625728498137, 43.17747581842413 25.21364718616972, 43.177471906488336 25.213657915005513, 43.17746408261599 25.2136686438413, 43.17746408261599 25.213679372677092, 43.177448434868325 25.21370619476657, 43.17741713936094 25.213743745691833, 43.1774132274214 25.213754474527626, 43.1774132274214 25.21377056778131, 43.17742105130024 25.213792025452896, 43.17744452293077 25.21380275428868, 43.177475818424114 25.21380275428868, 43.17749146616479 25.213797389870788, 43.17750711390144 25.21377593219921, 43.17751493776826 25.21375983894552, 43.177514937768244 25.21374911010973, 43.177518849701286 25.213738381273938, 43.17752276163409 25.213733016856047, 43.17753058549888 25.21372765243815, 43.177538409362704 25.21372765243815, 43.17754623322551 25.213722288020254, 43.17755014515653 25.21371692360236, 43.17755405708732 25.21370619476657, 43.17755796901785 25.213663279423407, 43.177561880948126 25.213641821751825, 43.17756970480792 25.21361499966235, 43.177577528666724 25.213593541990768, 43.177585352524524 25.213577448737087, 43.17759708830934 25.213572084319193, 43.177608824091905 25.213555991065505, 43.17762447179848 25.21355062664761, 43.17763620757578 25.213539897811817, 43.1776557671996 25.213513075722343, 43.177659679123614 25.213502346886553, 43.17765967912361 25.213470160379185, 43.177655767199596 25.213443338289707, 43.17764794335081 25.213421880618125, 43.17764403142607 25.21341651620023, 43.17762838372451 25.213400422946542))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.18040187619103 25.21370619476657, 43.180397964442705 25.213695465930776, 43.18039405269413 25.2136686438413, 43.18038622919622 25.213641821751825, 43.18037449394747 25.213620364080246, 43.180370582197384 25.213593541990768, 43.180358846945644 25.21356671990129, 43.18035102344322 25.213545262229715, 43.18033537643537 25.213523804558132, 43.18032755292994 25.213523804558132, 43.180319729423516 25.21352916897603, 43.18031190591607 25.213539897811817, 43.180307994161986 25.213555991065505, 43.18030799416198 25.21356671990129, 43.18031190591608 25.213577448737087, 43.180319729423516 25.213593541990768, 43.18034711169163 25.213631092916035, 43.18035884694563 25.213657915005513, 43.18036275869647 25.2136686438413, 43.180362758696475 25.213684737094987, 43.18037449394747 25.213711559184464, 43.18037449394747 25.21374911010973, 43.18038622919623 25.213765203363415, 43.18040187619102 25.21377593219921, 43.180409699686926 25.21377593219921, 43.18042143492892 25.21375983894552, 43.1804136114345 25.21372765243815, 43.18040187619103 25.21370619476657))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.1785672387207 25.21312683763389, 43.17855550312235 25.213121473216, 43.17854376752173 25.21312683763389, 43.178535943786734 25.21313220205178, 43.17853203191886 25.213142930887575, 43.17852420818236 25.213153659723368, 43.178508560706355 25.213153659723368, 43.17848508948483 25.21313756646968, 43.178473353870686 25.21312683763389, 43.17846161825428 25.21310537996231, 43.17845379450876 25.21310537996231, 43.17844597076223 25.213116108798097, 43.178438147014724 25.213142930887575, 43.17842641139154 25.21316438855916, 43.17841467576612 25.21318048181284, 43.178410763890476 25.21319121064863, 43.178410763890476 25.21320730390232, 43.1784185876415 25.21321803273811, 43.1784185876415 25.213223397156, 43.1784772657423 25.213228761573895, 43.17848508948483 25.213234125991793, 43.178500736966846 25.213255583663372, 43.178508560706355 25.213255583663372, 43.178516384444855 25.21326631249916, 43.17852420818236 25.21326631249916, 43.17853985565436 25.21324485482758, 43.17854376752172 25.21321803273811, 43.17856723872071 25.21319121064863, 43.1785789743168 25.213175117394947, 43.17857897431681 25.213153659723368, 43.17857506245169 25.213142930887575, 43.1785672387207 25.21313220205178, 43.1785672387207 25.21312683763389))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.178884099023755 25.213089286708623, 43.178860627946584 25.213121473216, 43.17885280425218 25.213153659723368, 43.17885280425218 25.21316438855916, 43.178860627946584 25.213175117394947, 43.17886845163997 25.21318048181284, 43.17889583455896 25.21318048181284, 43.17893495299334 25.213175117394947, 43.17894668851875 25.21315902414126, 43.17894668851876 25.21312683763389, 43.17894277667719 25.213110744380202, 43.17893104115102 25.213094651126518, 43.178923217465645 25.213089286708623, 43.178884099023755 25.213089286708623))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.178445970762226 25.212880074410712, 43.178434235140564 25.212874709992818, 43.17841467576613 25.21286934557492, 43.178406852014575 25.212874709992818, 43.17840294013845 25.212880074410712, 43.17839902826204 25.2128908032465, 43.17839902826204 25.212922989753874, 43.178406852014575 25.212944447425453, 43.17841858764151 25.212960540679138, 43.17843032326619 25.212971269514927, 43.178445970762226 25.212971269514927, 43.17845770638165 25.21295517626124, 43.17846161825429 25.212939083007555, 43.17846161825428 25.212901532082295, 43.17845770638165 25.2128908032465, 43.17845379450877 25.212885438828607, 43.178445970762226 25.212880074410712))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17760491216464 25.21066456982, 43.1775931763813 25.210653840984207, 43.17756970480792 25.210653840984207, 43.17754232129423 25.210659205402106, 43.17751102583496 25.210680663073685, 43.17748755422999 25.210680663073685, 43.17747190648833 25.210669934237895, 43.177448434868325 25.210669934237895, 43.177436699054944 25.210686027491583, 43.17743669905494 25.210718213998952, 43.17742887517808 25.210745036088433, 43.17742496323929 25.21075576492422, 43.1774093154816 25.2107772225958, 43.177397579660685 25.21078795143159, 43.17738975577883 25.21079868026738, 43.177381931895965 25.21079868026738, 43.177378019954155 25.210804044685283, 43.177354548298055 25.21080940910317, 43.1772997810654 25.21080940910317, 43.17725674963387 25.210836231192648, 43.17724501378364 25.210841595610542, 43.17723327793116 25.210857688864227, 43.17723327793115 25.210863053282125, 43.17722545402824 25.210873782117915, 43.177213718172005 25.210884510953704, 43.17719807036016 25.210895239789497, 43.177190246452746 25.210895239789497, 43.17718242254433 25.21090060420739, 43.1771706866798 25.21091133304318, 43.17716677472447 25.210922061878968, 43.177135479072724 25.21095961280424, 43.177135479072724 25.210981070475817, 43.17713939103007 25.210997163729502, 43.17715503885693 25.211002528147397, 43.177186334498664 25.210981070475817, 43.177205894266585 25.21095961280424, 43.17722545402825 25.210943519550547, 43.17723718988222 25.21093815513266, 43.177252837684044 25.21093815513266, 43.177260661583446 25.21093279071476, 43.17727239743067 25.210916697461077, 43.17728804522345 25.21090596862529, 43.17733890052231 25.21090596862529, 43.17735454829805 25.21091133304318, 43.177358460241365 25.21093815513266, 43.17735063635449 25.210997163729502, 43.17734672441068 25.2110078925653, 43.177334988577755 25.21102398581898, 43.177327164687874 25.211029350236874, 43.17731151690511 25.211029350236874, 43.17729195717102 25.21101862140108, 43.177280221327564 25.211029350236874, 43.17728022132756 25.21108835883372, 43.177276309379245 25.211115180923198, 43.17727239743068 25.211125909758987, 43.177260661583446 25.211142003012675, 43.17724110183306 25.211152731848465, 43.177205894266585 25.211206376027416, 43.17719024645274 25.211217104863206, 43.177178510589734 25.211217104863206, 43.17716286276887 25.211227833699, 43.17715895081304 25.211238562534785, 43.17715895081304 25.211249291370578, 43.177147214944014 25.211276113460055, 43.177127655157285 25.211302935549526, 43.17712765515729 25.211313664385322, 43.1771120073234 25.211335122056898, 43.17710027144534 25.211345850892688, 43.17708853556504 25.211351215310582, 43.177072887721124 25.211372672982165, 43.17706897575953 25.21138876623585, 43.177061151835574 25.211399495071642, 43.177041592021276 25.211399495071642, 43.177022032200725 25.21141558832533, 43.1770024723739 25.21142095274322, 43.17698291254082 25.21142095274322, 43.176979000573446 25.211479961340068, 43.17697508860582 25.211496054593756, 43.176971176637956 25.211506783429545, 43.17695552876396 25.211528241101124, 43.17694379285584 25.211538969936917, 43.17692032103284 25.211555063190602, 43.17689293722791 25.211565792026395, 43.1768577294607 25.211571156444283, 43.17684208155762 25.211576520862188, 43.17683425760461 25.21158188528008, 43.17681469771763 25.211608707369557, 43.176806873761095 25.211614071787444, 43.1767951378244 25.211614071787444, 43.17678731386537 25.211619436205343, 43.176775577924886 25.211635529459027, 43.176771665944244 25.211646258294817, 43.176767753963354 25.2116677159664, 43.17675993000078 25.21168917363798, 43.17675210603723 25.21169990247377, 43.17675210603723 25.211705266891666, 43.17674819405509 25.21171063130956, 43.17674037009002 25.211715995727456, 43.17672081017296 25.211721360145354, 43.17670125024966 25.21173745339904, 43.17669733826424 25.211742817816933, 43.176689514292654 25.211764275488516, 43.176673866346505 25.211780368742204, 43.176662130384244 25.211785733160095, 43.17664648243105 25.211791097577986, 43.17663083447386 25.211791097577986, 43.17660736253057 25.211796461995885, 43.17658780257092 25.211817919667464, 43.17656824260501 25.211828648503257, 43.17655650662244 25.211839377339047, 43.17652912265439 25.211876928264314, 43.17650565067197 25.21191447918958, 43.176493914677394 25.211935936861156, 43.176486090679745 25.21195739453274, 43.176490002678676 25.2120003098759, 43.17649000267868 25.212016403129585, 43.176486090679745 25.212059318472747, 43.17649000267869 25.212075411726435, 43.17650173867402 25.212107598233803, 43.17651738666429 25.21212369148749, 43.176533034650554 25.21216124241276, 43.17655650662245 25.212188064502236, 43.17656433061106 25.212198793338022, 43.17656824260501 25.21221488659171, 43.17657215459868 25.212236344263292, 43.17656824260501 25.212284624024342, 43.17656041861688 25.212306081695925, 43.176560418616894 25.212327539367504, 43.17656433061108 25.212338268203297, 43.176587802570914 25.21238118354646, 43.176591714563344 25.21239191238225, 43.176595626555525 25.212408005635936, 43.17659562655552 25.212461649814884, 43.176591714563344 25.21250456515805, 43.17658780257092 25.212520658411734, 43.17657606659212 25.212542116083316, 43.17657215459868 25.212563573754895, 43.17655650662243 25.212595760262264, 43.176548682632806 25.212627946769636, 43.17655259462775 25.212681590948588, 43.17655650662244 25.212681590948588, 43.17657606659212 25.21270304862017, 43.17658389057822 25.21270304862017, 43.176603450539126 25.21272450629175, 43.17663083447387 25.212762057217017, 43.17663474646355 25.212783514888596, 43.176654306408146 25.212810336978073, 43.176705162234825 25.212831794649656, 43.176720810172974 25.21283715906755, 43.176732546123944 25.21283715906755, 43.17674819405508 25.212821065813863, 43.176767753963354 25.21279424372439, 43.17678731386537 25.21277278605281, 43.17679904980354 25.212762057217017, 43.176806873761095 25.212756692799122, 43.17681860969554 25.212751328381227, 43.176834257604604 25.212751328381227, 43.17684599353377 25.212745963963332, 43.176861641435835 25.212740599545437, 43.17686946538536 25.212729870709644, 43.17687728933387 25.212729870709644, 43.1768851132814 25.21272450629175, 43.1768968492008 25.21271377745596, 43.17692032103283 25.212681590948588, 43.176939880885975 25.2126654976949, 43.176951616794845 25.212649404441215, 43.17695161679484 25.21264404002332, 43.176959440732844 25.21263331118753, 43.176971176637956 25.21262258235174, 43.17698682450794 25.21262258235174, 43.17700247237391 25.212611853515952, 43.17701812023586 25.212595760262264, 43.177041592021276 25.21257966700858, 43.177061151835574 25.21257430259068, 43.177088535565055 25.21253675166542, 43.1770963594855 25.212531387247523, 43.17710418340495 25.212531387247523, 43.177112007323394 25.212526022829632, 43.177131567115126 25.212499200740154, 43.177147214944014 25.21248310748647, 43.17716286276887 25.212472378650677, 43.17717068667981 25.212472378650677, 43.17717851058973 25.212467014232782, 43.17719024645274 25.2124509209791, 43.17720589426658 25.212440192143305, 43.17721763012433 25.212440192143305, 43.17722936597982 25.212434827725414, 43.17724110183306 25.212418734471726, 43.17725674963386 25.212408005635936, 43.17727630937923 25.212402641218038, 43.17729195717103 25.21239191238225, 43.17730369301223 25.212375819128564, 43.17730369301223 25.21237045471067, 43.17731151690511 25.212359725874876, 43.17734281246662 25.21234363262119, 43.177374108012096 25.212316810531718, 43.17738584383752 25.21230071727803, 43.177397579660685 25.21228998844224, 43.1774132274214 25.212279259606454, 43.177448434868325 25.212263166352763, 43.177467994552295 25.212236344263292, 43.17748755422999 25.2122256154275, 43.17754232129424 25.212150513576965, 43.17757361673745 25.21212369148749, 43.17759317638132 25.212096869398014, 43.177608824091905 25.212086140562228, 43.177620559872224 25.212075411726435, 43.17764794335081 25.212037860801164, 43.17767532681716 25.21202176754748, 43.17768706258468 25.2120003098759, 43.17769879834996 25.21198958104011, 43.17770271027121 25.211978852204318, 43.17776530097721 25.211893021517998, 43.17777312481095 25.211893021517998, 43.17778094864369 25.211882292682212, 43.17778877247542 25.211882292682212, 43.17779659630614 25.211876928264314, 43.177812243964595 25.211855470592734, 43.1778122439646 25.211839377339047, 43.177820067792325 25.211817919667464, 43.177835715444765 25.211791097577986, 43.177835715444765 25.211780368742204, 43.17784353926949 25.211769639906407, 43.1778513630932 25.211742817816933, 43.1778513630932 25.211726724563245, 43.1778591869159 25.21171063130956, 43.17786701073763 25.211705266891666, 43.17786701073763 25.211694538055877, 43.177874834558324 25.211678444802196, 43.17788265837804 25.211673080384294, 43.17788265837804 25.2116677159664, 43.17789048219674 25.211656987130606, 43.1778943941057 25.211630165041132, 43.17789048219674 25.21158188528008, 43.17788657028751 25.211549698772707, 43.1778709226481 25.211528241101124, 43.1778591869159 25.21152287668323, 43.17784745118147 25.211506783429545, 43.17784745118147 25.211485325757963, 43.177851363093204 25.21147459692218, 43.17786701073762 25.211453139250594, 43.177874834558324 25.211437045996906, 43.17787483455833 25.21141558832533, 43.177867010737614 25.211394130653744, 43.17785527500468 25.21137803740006, 43.17784353926949 25.211340486474793, 43.17782397970582 25.211302935549526, 43.17780442013587 25.211276113460055, 43.17779659630614 25.211276113460055, 43.17777312481094 25.211238562534785, 43.17776530097721 25.211227833699, 43.177753565224734 25.211217104863206, 43.177737917551234 25.211211740445314, 43.177730093712974 25.211206376027416, 43.17772226987371 25.211195647191627, 43.17771444603347 25.211174189520044, 43.17771053411297 25.21115809626636, 43.177706622192204 25.211136638594777, 43.17770662219221 25.211109816505306, 43.17769879834996 25.21109372325162, 43.17767141489416 25.211056172326348, 43.17765967912361 25.21103471465477, 43.1776557671996 25.21102398581898, 43.1776557671996 25.211002528147397, 43.17765967912361 25.21099179931161, 43.17767923873991 25.21096497722213, 43.17769097450668 25.21095424838634, 43.17771835795373 25.21095424838634, 43.17773009371298 25.21095961280424, 43.17773791755123 25.21096497722213, 43.177749653306726 25.210981070475817, 43.17776530097721 25.21099179931161, 43.17777703672744 25.21099179931161, 43.177792684390916 25.211002528147397, 43.17780050822113 25.21102398581898, 43.1778122439646 25.211040079072664, 43.17782789161905 25.21104544349056, 43.177839627357265 25.21104544349056, 43.17785527500468 25.21103471465477, 43.17787092264811 25.21103471465477, 43.177886570287505 25.21102398581898, 43.17789830601443 25.21102398581898, 43.177902217922906 25.210997163729502, 43.1778943941057 25.21098643489371, 43.177855275004674 25.21093815513266, 43.17784353926948 25.210927426296866, 43.17783571544476 25.210922061878968, 43.177827891619046 25.210922061878968, 43.17782006779233 25.210916697461077, 43.17780050822113 25.210895239789497, 43.17778877247541 25.210884510953704, 43.17776921289419 25.21087914653581, 43.17774965330673 25.210852324446332, 43.17774182946997 25.210825502356858, 43.177734005632225 25.21080940910317, 43.17772618179348 25.21079868026738, 43.17771444603346 25.21078795143159, 43.17771053411296 25.21078795143159, 43.17770662219221 25.210782587013696, 43.17770662219221 25.2107772225958, 43.177698798349944 25.21076649376001, 43.17768706258468 25.210739671670535, 43.17768706258468 25.210723578416847, 43.177694886428434 25.210707485163162, 43.177694886428434 25.210680663073685, 43.17768315066242 25.21066456982, 43.1776283837245 25.210669934237895, 43.1776166479457 25.210669934237895, 43.17760491216464 25.21066456982))"
,forest,2024-09-16,"<http://www.opengis.net/def/crs/OGC/1.3/CRS84> Polygon((43.17585625558096 25.212059318472747, 43.17584060742128 25.212059318472747, 43.175832783339935 25.21207004730854, 43.17583278333993 25.212086140562228, 43.17584060742128 25.212107598233803, 43.175840607421286 25.21213442032328, 43.17588755188831 25.212139784741176, 43.175891463925616 25.21212905590539, 43.17592667224996 25.212086140562228, 43.175922760214924 25.212075411726435, 43.17590711207227 25.21206468289064, 43.17585625558096 25.212059318472747))"
