latitude,longitude,CAMS_no2_conc_high,CAMS_no2_conc,ERA5_skt,ERA5_blh,ERA5_tp,ERA5_windspeed,ERA5_t2m,ERA5_uvb,OSM_sum_highway_score,OSM_max_highway_score,road_traffic,HDX_population_density_frequency
43.563244,1.4910322,11.978199,10.901508,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,200.0,5.0,53.26937124459492,2
43.563244,1.4987715,11.978199,10.691495,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,177.0,5.0,53.26937124459492,1
43.563244,1.5065107,9.433032,10.481481,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,95.0,5.0,53.26937124459492,1
43.563244,1.51425,9.433032,10.271465,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,85.0,3.0,53.26937124459492,1
43.563244,1.5219893,9.433032,10.061452,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,7.0,3.0,53.26937124459492,2
43.563244,1.5297285,9.433032,9.851437,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,22.0,3.0,53.26937124459492,1
43.563244,1.5374678,9.433032,9.641422,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,5.0,3.0,53.26937124459492,0
43.563244,1.5452071,9.433032,9.431409,14.452524,511.00403,1.0096339,10.403446,14.424989,61419.324,2.0,2.0,53.26937124459492,0
43.563244,1.5529464,9.433032,9.240832,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,3.0,3.0,53.26937124459492,0
43.563244,1.5606856,9.433032,9.081877,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,9.0,3.0,53.26937124459492,0
43.563244,1.5684249,9.433032,8.92292,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,9.0,3.0,53.26937124459492,0
43.563244,1.5761642,9.433032,8.763965,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,23.0,3.0,53.26937124459492,0
43.563244,1.5839034,9.433032,8.605008,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,31.0,3.0,53.26937124459492,0
43.563244,1.5916427,9.433032,8.446053,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,38.0,3.0,53.26937124459492,0
43.563244,1.599382,9.433032,8.287096,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,14.0,3.0,53.26937124459492,0
43.563244,1.6071212,7.330842,8.128139,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,9.0,2.0,53.26937124459492,0
43.563244,1.6148605,7.330842,7.9691825,14.452524,511.00403,1.0142969,10.267,14.186126,61419.324,9.0,4.0,53.26937124459492,0
43.570984,1.2975506,6.926122,8.646731,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,10.0,2.0,53.26937124459492,2
43.570984,1.3052899,10.184459,8.91533,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,67.0,5.0,53.26937124459492,1
43.570984,1.313029,10.184459,9.183929,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,122.0,5.0,53.26937124459492,0
43.570984,1.3207684,10.184459,9.452528,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,218.0,5.0,53.26937124459492,0
43.570984,1.3285077,10.184459,9.7211275,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,51.0,5.0,53.26937124459492,1
43.570984,1.3362468,10.184459,9.989726,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,60.0,4.0,53.26937124459492,2
43.570984,1.3439862,10.184459,10.258325,14.517376,505.43625,1.0343089,10.373634,14.506198,61319.254,132.0,4.0,53.26937124459492,0
43.570984,1.3517255,10.184459,10.494122,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,91.0,4.0,53.26937124459492,0
43.570984,1.3594646,10.184459,10.6155815,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,114.0,6.0,53.26937124459492,0
43.570984,1.367204,10.184459,10.737041,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,49.0,6.0,53.26937124459492,1
43.570984,1.3749433,10.184459,10.858502,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,151.0,3.0,53.26937124459492,2
43.570984,1.3826824,10.184459,10.979963,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,188.0,4.0,53.26937124459492,5
43.570984,1.3904217,10.184459,11.101425,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,124.0,4.0,53.26937124459492,5
43.570984,1.398161,10.184459,11.222885,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,248.0,7.0,53.26937124459492,5
43.570984,1.4059004,11.978199,11.344345,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,100.0,7.0,53.26937124459492,5
43.570984,1.4136395,11.978199,11.465806,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,111.0,4.0,53.26937124459492,6
43.570984,1.4213789,11.978199,11.587267,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,8.0,1.0,53.26937124459492,4
43.570984,1.4291182,11.978199,11.708727,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,221.0,7.0,53.26937124459492,3
43.570984,1.4368573,11.978199,11.830188,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,155.0,7.0,53.26937124459492,2
43.570984,1.4445966,11.978199,11.951648,14.517376,505.43625,1.021004,10.385451,14.550983,61319.254,223.0,7.0,53.26937124459492,2
43.570984,1.452336,11.978199,11.970763,14.517376,505.43625,1.0096339,10.403446,14.424989,61319.254,143.0,7.0,53.26937124459492,5
